compound,modifier,head,frequency_class
Vergleichsmöglichkeit,vergleichen,Möglichkeit,18.0
Vergleichsobjekt,Vergleich,Objekt,22.0
Vergleichsperiode,Vergleich,Periode,19.0
Vergleichsperson,Vergleich,Person,21.0
Vergleichspreis,Vergleich,Preis,22.0
Vergleichsprobe,Vergleich,Probe,21.0
Vergleichspunkt,Vergleich,Punkt,22.0
Vergleichsquartal,Vergleich,Quartal,20.0
Vergleichsrechnung,Vergleich,Rechnung,20.0
Vergleichsstudie,Vergleich,Studie,19.0
Vergleichstabelle,Vergleich,Tabelle,22.0
Vergleichstest,Vergleich,Test,18.0
Vergleichsuntersuchung,Vergleich,Untersuchung,21.0
Vergleichsverfahren,Vergleich,Verfahren,19.0
Vergleichsverhandlung,Vergleich,Verhandlung,19.0
Vergleichsverwalter,Vergleich,Verwalter,19.0
Vergleichsvorschlag,Vergleich,Vorschlag,18.0
Vergleichswert,Vergleich,Wert,17.0
Vergleichswohnung,Vergleich,Wohnung,22.0
Vergleichszahl,Vergleich,Zahl,17.0
Vergleichszahlung,Vergleich,Zahlung,
Vergleichszeitraum,Vergleich,Zeitraum,15.0
Vergleichszweck,Vergleich,Zweck,
Vergnügungsbetrieb,Vergnügung,Betrieb,21.0
Vergnügungseinrichtung,Vergnügung,Einrichtung,
Vergnügungsfahrt,Vergnügung,Fahrt,20.0
Vergnügungsfahrzeug,Vergnügung,Fahrzeug,
Vergnügungslokal,Vergnügung,Lokal,21.0
Vergnügungsmeile,Vergnügung,Meile,20.0
Vergnügungsmöglichkeit,Vergnügung,Möglichkeit,22.0
Vergnügungspark,Vergnügung,Park,15.0
Vergnügungsreise,Vergnügung,Reise,20.0
Vergnügungssteuer,Vergnügung,Steuer,18.0
Vergnügungsstätte,Vergnügung,Stätte,19.0
Vergnügungssucht,Vergnügung,Sucht,20.0
Vergnügungsviertel,Vergnügung,Viertel,19.0
Vergnügungszentrum,Vergnügung,Zentrum,20.0
Vergrößerungsfaktor,Vergrößerung,Faktor,
Vergrößerungsgerät,Vergrößerung,Gerät,23.0
Vergrößerungsglas,Vergrößerung,Glas,19.0
Vergütungsanspruch,Vergütung,Anspruch,21.0
Vergütungsberatung,Vergütung,Beratung,22.0
Vergütungsbestandteil,Vergütung,Bestandteil,
Vergütungsgruppe,Vergütung,Gruppe,20.0
Vergütungsregelung,Vergütung,Regelung,22.0
Vergütungssatz,Vergütung,Satz,20.0
Vergütungsstruktur,Vergütung,Struktur,21.0
Vergütungssystem,Vergütung,System,18.0
Verhaftungswelle,Verhaftung,Welle,18.0
Verhaltensalternative,Verhalten,Alternative,
Verhaltensanalyse,Verhalten,Analyse,
Verhaltensanweisung,Verhalten,Anweisung,22.0
Verhaltensbeobachtung,Verhalten,Beobachtung,
Verhaltensbiologe,Verhalten,Biologe,21.0
Verhaltensbiologie,Verhalten,Biologie,21.0
Verhaltensempfehlung,Verhalten,Empfehlung,21.0
Verhaltenserwartung,Verhalten,Erwartung,
Verhaltensform,Verhalten,Form,
Verhaltensforscher,Verhalten,Forscher,18.0
Verhaltensforschung,Verhalten,Forschung,18.0
Verhaltensgenetik,Verhalten,Genetik,23.0
Verhaltenskodex,Verhalten,Kodex,17.0
Verhaltenskontrolle,Verhalten,Kontrolle,22.0
Verhaltensmaßnahme,Verhalten,Maßnahme,21.0
Verhaltensmaßregel,Verhalten,Maßregel,
Verhaltensmerkmal,Verhalten,Merkmal,22.0
Verhaltensmodell,Verhalten,Modell,22.0
Verhaltensmodifikation,Verhalten,Modifikation,
Verhaltensmuster,Verhalten,Muster,16.0
Verhaltensmöglichkeit,Verhalten,Möglichkeit,22.0
Verhaltensnorm,Verhalten,Norm,20.0
Verhaltensphysiologie,Verhalten,Physiologie,21.0
Verhaltensproblem,Verhalten,Problem,20.0
Verhaltenspsychologie,Verhalten,Psychologie,
Verhaltensregel,Verhalten,Regel,16.0
Verhaltensrepertoire,Verhalten,Repertoire,21.0
Verhaltensrichtlinie,Verhalten,Richtlinie,21.0
Verhaltensstandard,Verhalten,Standard,22.0
Verhaltenssteuerung,Verhalten,Steuerung,22.0
Verhaltensstil,Verhalten,Stil,
Verhaltensstrategie,Verhalten,Strategie,22.0
Verhaltensstruktur,Verhalten,Struktur,23.0
Verhaltensstudie,Verhalten,Studie,
Verhaltensstörung,Verhalten,Störung,18.0
Verhaltenstheorie,Verhalten,Theorie,
Verhaltenstherapeut,Verhalten,Therapeut,21.0
Verhaltenstherapie,Verhalten,Therapie,18.0
Verhaltenstipp,Verhalten,Tipp,20.0
Verhaltenstraining,Verhalten,Training,20.0
Verhaltensunterschied,Verhalten,Unterschied,
Verhaltensvorschrift,Verhalten,Vorschrift,21.0
Verhaltensweise,Verhalten,Weise,15.0
Verhaltenswissenschaft,Verhalten,Wissenschaft,22.0
Verhaltensänderung,Verhalten,Änderung,17.0
Verhaltensökologie,Verhalten,Ökologie,
Verhandlungsangebot,Verhandlung,Angebot,18.0
Verhandlungsbasis,Verhandlung,Basis,19.0
Verhandlungsbeginn,Verhandlung,Beginn,18.0
Verhandlungsbereitschaft,Verhandlung,Bereitschaft,17.0
Verhandlungsdauer,Verhandlung,Dauer,19.0
Verhandlungsdelegation,Verhandlung,Delegation,17.0
Verhandlungserfolg,Verhandlung,Erfolg,18.0
Verhandlungsergebnis,Verhandlung,Ergebnis,16.0
Verhandlungsführer,Verhandlung,Führer,15.0
Verhandlungsführung,Verhandlung,Führung,17.0
Verhandlungsgegenstand,Verhandlung,Gegenstand,20.0
Verhandlungsgeschick,Verhandlung,Geschick,17.0
Verhandlungsgespräch,Verhandlung,Gespräch,20.0
Verhandlungsgrundlage,Verhandlung,Grundlage,19.0
Verhandlungsgruppe,Verhandlung,Gruppe,19.0
Verhandlungskommission,Verhandlung,Kommission,17.0
Verhandlungskreis,Verhandlung,Kreis,18.0
Verhandlungsleiter,Verhandlung,Leiter,19.0
Verhandlungslösung,Verhandlung,Lösung,17.0
Verhandlungsmacht,Verhandlung,Macht,20.0
Verhandlungsmandat,Verhandlung,Mandat,18.0
Verhandlungsmarathon,Verhandlung,Marathon,17.0
Verhandlungsmasse,Verhandlung,Masse,19.0
Verhandlungsort,Verhandlung,Ort,19.0
Verhandlungspartner,Verhandlung,Partner,15.0
Verhandlungspause,Verhandlung,Pause,18.0
Verhandlungsphase,Verhandlung,Phase,20.0
Verhandlungspoker,Verhandlung,Poker,19.0
Verhandlungsposition,Verhandlung,Position,17.0
Verhandlungsprotokoll,Verhandlung,Protokoll,21.0
Verhandlungsprozess,Verhandlung,Prozess,18.0
Verhandlungspunkt,Verhandlung,Punkt,20.0
Verhandlungsraum,Verhandlung,Raum,20.0
Verhandlungsrunde,Verhandlung,Runde,15.0
Verhandlungssaal,Verhandlung,Saal,18.0
Verhandlungssache,Verhandlung,Sache,18.0
Verhandlungssituation,Verhandlung,Situation,21.0
Verhandlungsspielraum,Verhandlung,Spielraum,18.0
Verhandlungssprache,Verhandlung,Sprache,22.0
Verhandlungsstand,Verhandlung,Stand,19.0
Verhandlungsstil,Verhandlung,Stil,20.0
Verhandlungsstrategie,Verhandlung,Strategie,19.0
Verhandlungstag,Verhandlung,Tag,14.0
Verhandlungstaktik,Verhandlung,Taktik,19.0
Verhandlungsteam,Verhandlung,Team,18.0
Verhandlungstechnik,Verhandlung,Technik,22.0
Verhandlungsteilnehmer,Verhandlung,Teilnehmer,19.0
Verhandlungstermin,Verhandlung,Termin,17.0
Verhandlungstisch,Verhandlung,Tisch,15.0
Verhandlungsunfähigkeit,Verhandlung,Unfähigkeit,19.0
Verhandlungsverfahren,Verhandlung,Verfahren,21.0
Verhandlungsverlauf,Verhandlung,Verlauf,20.0
Verhandlungsweg,Verhandlung,Weg,18.0
Verhandlungszeit,Verhandlung,Zeit,21.0
Verhinderungsfall,Verhinderung,Fall,21.0
Verholeinrichtung,verholen,Einrichtung,
Verhältnismäßigkeitsgrundsatz,Verhältnismäßigkeit,Grundsatz,21.0
Verhältnismäßigkeitsprinzip,Verhältnismäßigkeit,Prinzip,22.0
Verhältniswahl,Verhältnis,Wahl,19.0
Verhältniswahlrecht,Verhältnis,Wahlrecht,17.0
Verhältniswahlsystem,Verhältniswahl,System,22.0
Verhältniszahl,Verhältnis,Zahl,21.0
Verhörmethode,Verhör,Methode,18.0
Verhörprotokoll,Verhör,Protokoll,20.0
Verhörraum,Verhör,Raum,21.0
Verhörtechnik,Verhör,Technik,21.0
Verhörzimmer,Verhör,Zimmer,21.0
Verhütungsmethode,Verhütung,Methode,19.0
Verhütungsmittel,Verhütung,Mittel,17.0
Verjährungsdebatte,Verjährung,Debatte,
Verjährungsfrist,Verjährung,Frist,16.0
Verjüngungskur,Verjüngung,Kur,17.0
Verjüngungsmittel,Verjüngung,Mittel,23.0
Verkaufsablauf,Verkauf,Ablauf,
Verkaufsabschluss,Verkauf,Abschluss,21.0
Verkaufsabsicht,Verkauf,Absicht,18.0
Verkaufsabteilung,Verkauf,Abteilung,20.0
Verkaufsaktion,Verkauf,Aktion,18.0
Verkaufsaktivität,Verkauf,Aktivität,20.0
Verkaufsangebot,Verkauf,Angebot,19.0
Verkaufsanteil,Verkauf,Anteil,21.0
Verkaufsanzeige,Verkauf,Anzeige,
Verkaufsargument,Verkauf,Argument,18.0
Verkaufsartikel,Verkauf,Artikel,20.0
Verkaufsauftrag,Verkauf,Auftrag,20.0
Verkaufsausstellung,Verkauf,Ausstellung,17.0
Verkaufsautomat,Verkauf,Automat,21.0
Verkaufsbedingung,Verkauf,Bedingung,21.0
Verkaufsbeginn,Verkauf,Beginn,20.0
Verkaufsbemühung,Verkauf,Bemühung,21.0
Verkaufsberater,Verkauf,Berater,19.0
Verkaufsberatung,Verkauf,Beratung,
Verkaufsbereitschaft,Verkauf,Bereitschaft,
Verkaufsbeschränkung,Verkauf,Beschränkung,22.0
Verkaufsbude,Verkauf,Bude,19.0
Verkaufsbüro,Verkauf,Büro,19.0
Verkaufschance,Verkauf,Chance,20.0
Verkaufschef,Verkauf,Chef,19.0
Verkaufsdruck,Verkauf,Druck,19.0
Verkaufseinrichtung,Verkauf,Einrichtung,22.0
Verkaufsempfehlung,Verkauf,Empfehlung,20.0
Verkaufsentscheidung,Verkauf,Entscheidung,20.0
Verkaufserfolg,Verkauf,Erfolg,17.0
Verkaufsergebnis,Verkauf,Ergebnis,20.0
Verkaufserlös,Verkauf,Erlös,15.0
Verkaufserwartung,Verkauf,Erwartung,
Verkaufsfiliale,Verkauf,Filiale,21.0
Verkaufsfläche,Verkauf,Fläche,14.0
Verkaufsförderung,Verkauf,Förderung,18.0
Verkaufsförderungsaktion,Verkaufsförderung,Aktion,
Verkaufsförderungsmaßnahme,Verkaufsförderung,Maßnahme,
Verkaufsgenie,Verkauf,Genie,22.0
Verkaufsgeschäft,Verkauf,Geschäft,18.0
Verkaufsgesellschaft,Verkauf,Gesellschaft,21.0
Verkaufsgespräch,Verkauf,Gespräch,17.0
Verkaufsgewinn,Verkauf,Gewinn,21.0
Verkaufshalle,Verkauf,Halle,20.0
Verkaufshit,Verkauf,Hit,19.0
Verkaufshitparade,Verkauf,Hitparade,21.0
Verkaufsinnenraum,Verkauf,Innenraum,
Verkaufsinteresse,Verkauf,Interesse,22.0
Verkaufsjahr,Verkauf,Jahr,
Verkaufskanone,Verkauf,Kanone,22.0
Verkaufskatalog,Verkauf,Katalog,21.0
Verkaufskonzept,Verkauf,Konzept,21.0
Verkaufskurs,Verkauf,Kurs,19.0
Verkaufsladen,Verkauf,Laden,19.0
Verkaufsleiter,Verkauf,Leiter,16.0
Verkaufsleitung,Verkauf,Leitung,21.0
Verkaufsliste,Verkauf,Liste,18.0
Verkaufslokal,Verkauf,Lokal,20.0
Verkaufsmanager,Verkauf,Manager,21.0
Verkaufsmannschaft,Verkauf,Mannschaft,
Verkaufsmenge,Verkauf,Menge,20.0
Verkaufsmesse,Verkauf,Messe,19.0
Verkaufsmethode,Verkauf,Methode,21.0
Verkaufsmöglichkeit,Verkauf,Möglichkeit,21.0
Verkaufsnetz,Verkauf,Netz,21.0
Verkaufsniederlassung,Verkauf,Niederlassung,21.0
Verkaufsobjekt,Verkauf,Objekt,21.0
Verkaufsoption,Verkauf,Option,19.0
Verkaufsorder,Verkauf,Order,20.0
Verkaufsorganisation,Verkauf,Organisation,20.0
Verkaufsort,Verkauf,Ort,22.0
Verkaufspersonal,Verkauf,Personal,18.0
Verkaufsphase,Verkauf,Phase,19.0
Verkaufsplan,Verkauf,Plan,19.0
Verkaufsplatz,Verkauf,Platz,20.0
Verkaufsplus,Verkauf,Plus,21.0
Verkaufspolitik,Verkauf,Politik,21.0
Verkaufspraktik,Verkauf,Praktik,21.0
Verkaufspraxis,Verkauf,Praxis,22.0
Verkaufspreis,Verkauf,Preis,15.0
Verkaufsprofi,Verkauf,Profi,21.0
Verkaufsprogramm,Verkauf,Programm,20.0
Verkaufsprospekt,Verkauf,Prospekt,19.0
Verkaufsprovision,Verkauf,Provision,21.0
Verkaufspsychologie,Verkauf,Psychologie,21.0
Verkaufsrang,Verkauf,Rang,
Verkaufsraum,Verkauf,Raum,16.0
Verkaufsregal,Verkauf,Regal,19.0
Verkaufsrekord,Verkauf,Rekord,19.0
Verkaufsrenner,Verkauf,Renner,19.0
Verkaufsschau,Verkauf,Schau,19.0
Verkaufsschlager,Verkauf,Schlager,17.0
Verkaufsseite,Verkauf,Seite,
Verkaufsshow,Verkauf,Show,21.0
Verkaufssortiment,Verkauf,Sortiment,22.0
Verkaufsstand,Verkauf,Stand,15.0
Verkaufsstart,Verkauf,Start,17.0
Verkaufsstatistik,Verkauf,Statistik,21.0
Verkaufsstelle,Verkauf,Stelle,16.0
Verkaufssteuer,Verkauf,Steuer,22.0
Verkaufsstopp,Verkauf,Stopp,19.0
Verkaufsstrategie,Verkauf,Strategie,19.0
Verkaufsständer,Verkauf,Ständer,21.0
Verkaufsstätte,Verkauf,Stätte,21.0
Verkaufssumme,Verkauf,Summe,20.0
Verkaufssystem,Verkauf,System,22.0
Verkaufstag,Verkauf,Tag,18.0
Verkaufstalent,Verkauf,Talent,20.0
Verkaufstermin,Verkauf,Termin,22.0
Verkaufstheke,Verkauf,Theke,19.0
Verkaufstisch,Verkauf,Tisch,18.0
Verkaufstraining,Verkauf,Training,20.0
Verkaufstresen,Verkauf,Tresen,19.0
Verkaufstätigkeit,Verkauf,Tätigkeit,21.0
Verkaufsurkunde,Verkauf,Urkunde,
Verkaufsveranstaltung,Verkauf,Veranstaltung,18.0
Verkaufsverbot,Verkauf,Verbot,18.0
Verkaufsverfahren,Verkauf,Verfahren,20.0
Verkaufsverhandlung,Verkauf,Verhandlung,17.0
Verkaufsverpackung,Verkauf,Verpackung,19.0
Verkaufsvertrag,Verkauf,Vertrag,20.0
Verkaufsvolumen,Verkauf,Volumen,20.0
Verkaufsvorgang,Verkauf,Vorgang,
Verkaufswagen,Verkauf,Wagen,19.0
Verkaufsweg,Verkauf,Weg,
Verkaufswelle,Verkauf,Welle,19.0
Verkaufswert,Verkauf,Wert,18.0
Verkaufswoche,Verkauf,Woche,
Verkaufszahl,Verkauf,Zahl,15.0
Verkaufszeit,Verkauf,Zeit,19.0
Verkehrsablauf,Verkehr,Ablauf,19.0
Verkehrsabteilung,Verkehr,Abteilung,17.0
Verkehrsachse,Verkehr,Achse,18.0
Verkehrsader,Verkehr,Ader,17.0
Verkehrsalltag,Verkehr,Alltag,21.0
Verkehrsampel,Verkehr,Ampel,18.0
Verkehrsamt,Verkehr,Amt,15.0
Verkehrsanbindung,Verkehr,Anbindung,15.0
Verkehrsangebot,Verkehr,Angebot,19.0
Verkehrsangelegenheit,Verkehr,Angelegenheit,20.0
Verkehrsanlage,Verkehr,Anlage,18.0
Verkehrsanschluss,Verkehr,Anschluss,21.0
Verkehrsart,Verkehr,Art,20.0
Verkehrsauffassung,Verkehr,Auffassung,23.0
Verkehrsaufkommen,Verkehr,Aufkommen,15.0
Verkehrsausschuss,Verkehr,Ausschuss,16.0
Verkehrsbauwerk,Verkehr,Bauwerk,21.0
Verkehrsbedeutung,Verkehr,Bedeutung,
Verkehrsbedürfnis,Verkehr,Bedürfnis,21.0
Verkehrsbeeinflussungsanlage,Verkehrsbeeinflussung,Anlage,21.0
Verkehrsbehinderung,Verkehr,Behinderung,15.0
Verkehrsbehörde,Verkehr,Behörde,17.0
Verkehrsbelastung,Verkehr,Belastung,16.0
Verkehrsbereich,Verkehr,Bereich,18.0
Verkehrsbericht,Verkehr,Bericht,21.0
Verkehrsberuhigung,Verkehr,Beruhigung,15.0
Verkehrsbeschränkung,Verkehr,Beschränkung,18.0
Verkehrsbetrieb,Verkehr,Betrieb,14.0
Verkehrsbeziehung,Verkehr,Beziehung,20.0
Verkehrsbranche,Verkehr,Branche,21.0
Verkehrsbüro,Verkehr,Büro,16.0
Verkehrschaos,Verkehr,Chaos,15.0
Verkehrsdelikt,Verkehr,Delikt,17.0
Verkehrsdezernent,Verkehr,Dezernent,17.0
Verkehrsdichte,Verkehr,Dichte,18.0
Verkehrsdienstleistung,Verkehr,Dienstleistung,21.0
Verkehrsdrehscheibe,Verkehr,Drehscheibe,20.0
Verkehrsdurchsage,Verkehr,Durchsage,22.0
Verkehrseinrichtung,Verkehr,Einrichtung,20.0
Verkehrseinschränkung,Verkehr,Einschränkung,19.0
Verkehrsemission,Verkehr,Emission,22.0
Verkehrsentlastung,Verkehr,Entlastung,17.0
Verkehrsentwicklung,Verkehr,Entwicklung,18.0
Verkehrsentwicklungsplan,Verkehr,Entwicklungsplan,19.0
Verkehrsentwicklungsplanung,Verkehrsentwicklung,Planung,23.0
Verkehrserhebung,Verkehr,Erhebung,20.0
Verkehrserschließung,Verkehr,Erschließung,18.0
Verkehrserziehung,Verkehr,Erziehung,16.0
Verkehrsetat,Verkehr,Etat,20.0
Verkehrsexperte,Verkehr,Experte,16.0
Verkehrsexplosion,Verkehr,Explosion,
Verkehrsfliegerschule,Verkehr,Fliegerschule,22.0
Verkehrsflughafen,Verkehr,Flughafen,18.0
Verkehrsflugzeug,Verkehr,Flugzeug,17.0
Verkehrsfluss,Verkehr,Fluss,16.0
Verkehrsfläche,Verkehr,Fläche,17.0
Verkehrsforschung,Verkehr,Forschung,21.0
Verkehrsfrage,Verkehr,Frage,18.0
Verkehrsfunk,Verkehr,Funk,18.0
Verkehrsführung,Verkehr,Führung,15.0
Verkehrsgarten,Verkehr,Garten,20.0
Verkehrsgebiet,Verkehr,Gebiet,21.0
Verkehrsgefährdung,Verkehr,Gefährdung,19.0
Verkehrsgemeinschaft,Verkehr,Gemeinschaft,20.0
Verkehrsgeschehen,Verkehr,Geschehen,18.0
Verkehrsgeschichte,Verkehr,Geschichte,20.0
Verkehrsgesellschaft,Verkehr,Gesellschaft,16.0
Verkehrsgestaltung,Verkehr,Gestaltung,22.0
Verkehrsgetümmel,Verkehr,Getümmel,22.0
Verkehrsgewühl,Verkehr,Gewühl,20.0
Verkehrsgutachten,Verkehr,Gutachten,18.0
Verkehrshaus,Verkehr,Haus,19.0
Verkehrshindernis,Verkehr,Hindernis,19.0
Verkehrshinweis,Verkehr,Hinweis,19.0
Verkehrsinfarkt,Verkehr,Infarkt,18.0
Verkehrsinformation,Verkehr,Information,19.0
Verkehrsinfrastruktur,Verkehr,Infrastruktur,16.0
Verkehrsingenieur,Verkehr,Ingenieur,20.0
Verkehrsinsel,Verkehr,Insel,16.0
Verkehrsinvestition,Verkehr,Investition,19.0
Verkehrskarambolage,Verkehr,Karambolage,
Verkehrsklub,Verkehr,Klub,16.0
Verkehrsknoten,Verkehr,Knoten,18.0
Verkehrsknotenpunkt,Verkehr,Knotenpunkt,17.0
Verkehrskollaps,Verkehr,Kollaps,18.0
Verkehrskommission,Verkehr,Kommission,18.0
Verkehrskontrolle,Verkehr,Kontrolle,15.0
Verkehrskonzept,Verkehr,Konzept,15.0
Verkehrskorridor,Verkehr,Korridor,22.0
Verkehrskreis,Verkehr,Kreis,
Verkehrskreisel,Verkehr,Kreisel,17.0
Verkehrslage,Verkehr,Lage,17.0
Verkehrslandeplatz,Verkehr,Landeplatz,19.0
Verkehrslast,Verkehr,Last,21.0
Verkehrsleistung,Verkehr,Leistung,18.0
Verkehrsleitsystem,Verkehr,Leitsystem,18.0
Verkehrsleitung,Verkehr,Leitung,21.0
Verkehrsleitzentrale,Verkehr,Leitzentrale,20.0
Verkehrslenkung,Verkehr,Lenkung,19.0
Verkehrslinie,Verkehr,Linie,21.0
Verkehrslärm,Verkehr,Lärm,17.0
Verkehrslösung,Verkehr,Lösung,18.0
Verkehrsmanagement,Verkehr,Management,19.0
Verkehrsmarkt,Verkehr,Markt,20.0
Verkehrsmaschine,Verkehr,Maschine,19.0
Verkehrsmaßnahme,Verkehr,Maßnahme,19.0
Verkehrsmedizin,Verkehr,Medizin,22.0
Verkehrsmeldung,Verkehr,Meldung,19.0
Verkehrsmenge,Verkehr,Menge,20.0
Verkehrsminister,Verkehr,Minister,13.0
Verkehrsministerium,Verkehr,Ministerium,14.0
Verkehrsministerkonferenz,Verkehrsminister,Konferenz,19.0
Verkehrsmittel,Verkehr,Mittel,13.0
Verkehrsmuseum,Verkehr,Museum,18.0
Verkehrsnachricht,Verkehr,Nachricht,20.0
Verkehrsnetz,Verkehr,Netz,17.0
Verkehrsopfer,Verkehr,Opfer,19.0
Verkehrsordnungswidrigkeit,Verkehr,Ordnungswidrigkeit,20.0
Verkehrsorganisation,Verkehr,Organisation,21.0
Verkehrsplan,Verkehr,Plan,19.0
Verkehrsplaner,Verkehr,Planer,16.0
Verkehrsplanung,Verkehr,Planung,16.0
Verkehrspolitik,Verkehr,Politik,15.0
Verkehrspolitiker,Verkehr,Politiker,18.0
Verkehrspolizei,Verkehr,Polizei,16.0
Verkehrspolizist,Verkehr,Polizist,18.0
Verkehrsproblem,Verkehr,Problem,15.0
Verkehrsproblematik,Verkehr,Problematik,19.0
Verkehrsprognose,Verkehr,Prognose,19.0
Verkehrsprojekt,Verkehr,Projekt,16.0
Verkehrspsychologe,Verkehr,Psychologe,19.0
Verkehrspsychologie,Verkehr,Psychologie,22.0
Verkehrsraum,Verkehr,Raum,18.0
Verkehrsrecht,Verkehr,Recht,18.0
Verkehrsreferent,Verkehr,Referent,17.0
Verkehrsregel,Verkehr,Regel,17.0
Verkehrsregelung,Verkehr,Regelung,17.0
Verkehrsressort,Verkehr,Ressort,19.0
Verkehrsroute,Verkehr,Route,
Verkehrsrowdy,Verkehr,Rowdy,18.0
Verkehrsrüpel,Verkehr,Rüpel,
Verkehrsschild,Verkehr,Schild,16.0
Verkehrssektor,Verkehr,Sektor,19.0
Verkehrssenator,Verkehr,Senator,17.0
Verkehrsservice,Verkehr,Service,20.0
Verkehrssicherheit,Verkehr,Sicherheit,14.0
Verkehrssicherheitsaktion,Verkehrssicherheit,Aktion,20.0
Verkehrssicherheitsbehörde,Verkehrssicherheit,Behörde,19.0
Verkehrssicherheitsprogramm,Verkehrssicherheit,Programm,
Verkehrssicherheitsrat,Verkehrssicherheit,Rat,18.0
Verkehrssicherheitstag,Verkehrssicherheit,Tag,19.0
Verkehrssicherung,Verkehr,Sicherung,19.0
Verkehrssicherungspflicht,Verkehrssicherung,Pflicht,17.0
Verkehrssitte,Verkehr,Sitte,23.0
Verkehrssituation,Verkehr,Situation,15.0
Verkehrsspiegel,Verkehr,Spiegel,19.0
Verkehrsspitze,Verkehr,Spitze,
Verkehrssprache,Verkehr,Sprache,19.0
Verkehrsstaatssekretär,Verkehr,Staatssekretär,20.0
Verkehrsstatistik,Verkehr,Statistik,20.0
Verkehrsstau,Verkehr,Stau,17.0
Verkehrssteuer,Verkehr,Steuer,20.0
Verkehrssteuerung,Verkehr,Steuerung,20.0
Verkehrsstrafsache,Verkehr,Strafsache,
Verkehrsstraftat,Verkehr,Straftat,
Verkehrsstraße,Verkehr,Straße,20.0
Verkehrsstrom,Verkehr,Strom,16.0
Verkehrsstörung,Verkehr,Störung,20.0
Verkehrssystem,Verkehr,System,17.0
Verkehrssünde,Verkehr,Sünde,20.0
Verkehrssünder,Verkehr,Sünder,16.0
Verkehrssünderdatei,Verkehrssünder,Datei,21.0
Verkehrstechnik,Verkehr,Technik,17.0
Verkehrsteilnehmer,Verkehr,Teilnehmer,13.0
Verkehrsthema,Verkehr,Thema,20.0
Verkehrstote,Verkehr,Tote,16.0
Verkehrstrasse,Verkehr,Trasse,21.0
Verkehrsträger,Verkehr,Träger,17.0
Verkehrstunnel,Verkehr,Tunnel,22.0
Verkehrsunfall,Verkehr,Unfall,12.0
Verkehrsunfalldienst,Verkehrsunfall,Dienst,19.0
Verkehrsunfallstatistik,Verkehrsunfall,Statistik,20.0
Verkehrsunglück,Verkehr,Unglück,
Verkehrsunternehmen,Verkehr,Unternehmen,16.0
Verkehrsunterricht,Verkehr,Unterricht,19.0
Verkehrsverband,Verkehr,Verband,18.0
Verkehrsverbindung,Verkehr,Verbindung,16.0
Verkehrsverbot,Verkehr,Verbot,21.0
Verkehrsverbund,Verkehr,Verbund,14.0
Verkehrsverein,Verkehr,Verein,14.0
Verkehrsvergehen,Verkehr,Vergehen,20.0
Verkehrsverhalten,Verkehr,Verhalten,19.0
Verkehrsverlagerung,Verkehr,Verlagerung,19.0
Verkehrsvermeidung,Verkehr,Vermeidung,20.0
Verkehrsverstoß,Verkehr,Verstoß,18.0
Verkehrsvertrag,Verkehr,Vertrag,19.0
Verkehrsverwaltung,Verkehr,Verwaltung,18.0
Verkehrsvolumen,Verkehr,Volumen,21.0
Verkehrsvorschrift,Verkehr,Vorschrift,19.0
Verkehrswachstum,Verkehr,Wachstum,20.0
Verkehrswacht,Verkehr,Wacht,16.0
Verkehrsweg,Verkehr,Weg,15.0
Verkehrswegebau,Verkehr,Wegebau,20.0
Verkehrswegenetz,Verkehrsweg,Netz,22.0
Verkehrswegeplan,Verkehrsweg,Plan,19.0
Verkehrswende,Verkehr,Wende,20.0
Verkehrswert,Verkehr,Wert,16.0
Verkehrswesen,Verkehr,wesen,16.0
Verkehrswirtschaft,Verkehr,Wirtschaft,20.0
Verkehrswissenschaft,Verkehr,Wissenschaft,21.0
Verkehrswissenschaftler,Verkehr,Wissenschaftler,20.0
Verkehrszeichen,Verkehr,Zeichen,16.0
Verkehrszeichenplan,Verkehrszeichen,Plan,
Verkehrszeit,Verkehr,Zeit,21.0
Verkehrszentrale,Verkehr,Zentrale,21.0
Verkehrszentralregister,Verkehr,Zentralregister,19.0
Verkehrszentrum,Verkehr,Zentrum,20.0
Verkehrszunahme,Verkehr,Zunahme,19.0
Verkehrszuwachs,Verkehr,Zuwachs,20.0
Verkehrszweig,Verkehr,Zweig,
Verkehrszählung,Verkehr,Zählung,17.0
Verkehrsüberwachung,Verkehr,Überwachung,17.0
Verkehrsübungsplatz,Verkehr,Übungsplatz,19.0
Verkleidungskiste,Verkleidung,Kiste,
Verkleidungszubehör,Verkleidung,Zubehör,
Verkleinerungsform,Verkleinerung,Form,20.0
Verknüpfungspunkt,Verknüpfung,Punkt,20.0
Verkäufermarkt,Verkäufer,Markt,22.0
Verkündigungsszene,Verkündigung,Szene,
Verkündungstermin,Verkündung,Termin,21.0
Verladeanlage,verladen,Anlage,21.0
Verladebahnhof,verladen,Bahnhof,20.0
Verladedatum,verladen,Datum,
Verladeeinrichtung,verladen,Einrichtung,22.0
Verladerampe,verladen,Rampe,20.0
Verladestation,verladen,Station,18.0
Verladestelle,verladen,Stelle,21.0
Verlagsangabe,Verlag,Angabe,20.0
Verlagsangebot,Verlag,Angebot,23.0
Verlagsankündigung,Verlag,Ankündigung,22.0
Verlagsanstalt,Verlag,Anstalt,17.0
Verlagsarbeit,Verlag,Arbeit,21.0
Verlagsauslieferung,Verlag,Auslieferung,22.0
